user;gender;age;how_tall_in_meters;weight;body_mass_index;x1;y1;z1;x2;y2;z2;x3;y3;z3;x4;y4;z4;class
debora;Woman;46;1,62;75;28,6;-24;90;-143;7;43;-55;32;56;-75;-226;-88;-155;standingup
debora;Woman;46;1,62;75;28,6;-16;103;-144;7;67;-57;18;45;-84;-235;-107;-170;standingup
debora;Woman;46;1,62;75;28,6;-11;84;-108;-3;76;-86;27;56;-82;-205;-105;-164;standingup
debora;Woman;46;1,62;75;28,6;-11;85;-105;7;78;-88;32;57;-77;-199;-107;-162;standingup
debora;Woman;46;1,62;75;28,6;-9;91;-96;19;84;-99;38;61;-73;-194;-102;-157;standingup
debora;Woman;46;1,62;75;28,6;-11;95;-86;15;82;-116;41;59;-73;-184;-96;-154;standingup
debora;Woman;46;1,62;75;28,6;-12;99;-86;15;81;-121;43;57;-71;-180;-92;-152;standingup
debora;Woman;46;1,62;75;28,6;-17;76;-76;-27;-8;-95;45;61;-67;-181;-90;-153;standingup
debora;Woman;46;1,62;75;28,6;-23;70;-82;-31;-12;-102;32;42;-82;-186;-96;-159;standingup
debora;Woman;46;1,62;75;28,6;-3;90;-64;11;4;-59;29;36;-88;-192;-98;-162;standingup
debora;Woman;46;1,62;75;28,6;-5;90;-72;11;2;-71;38;53;-73;-178;-94;-151;standingup
debora;Woman;46;1,62;75;28,6;-10;87;-79;6;-4;-80;36;52;-73;-180;-94;-151;standingup
debora;Woman;46;1,62;75;28,6;-11;105;-93;-1;2;-79;38;55;-69;-180;-91;-150;standingup
debora;Woman;46;1,62;75;28,6;-4;99;-108;15;19;-55;28;48;-75;-237;-84;-160;standingup
debora;Woman;46;1,62;75;28,6;-5;95;-106;7;43;-66;33;53;-66;-211;-90;-156;standingup
debora;Woman;46;1,62;75;28,6;-6;89;-95;3;54;-84;33;50;-67;-204;-95;-157;standingup
debora;Woman;46;1,62;75;28,6;-3;88;-89;2;58;-82;36;50;-68;-198;-103;-156;standingup
debora;Woman;46;1,62;75;28,6;-8;90;-92;12;62;-94;38;52;-65;-192;-103;-155;standingup
debora;Woman;46;1,62;75;28,6;-9;92;-82;11;70;-102;46;54;-61;-185;-97;-152;standingup
debora;Woman;46;1,62;75;28,6;-10;97;-78;12;77;-113;45;51;-63;-179;-90;-151;standingup
debora;Woman;46;1,62;75;28,6;-9;97;-79;11;78;-116;50;57;-59;-174;-88;-149;standingup
debora;Woman;46;1,62;75;28,6;-6;84;-66;15;-7;-75;24;32;-93;-195;-102;-167;standingup
debora;Woman;46;1,62;75;28,6;-4;86;-70;11;-4;-74;39;52;-71;-175;-93;-153;standingup
debora;Woman;46;1,62;75;28,6;-9;84;-80;7;-15;-84;36;51;-74;-179;-94;-154;standingup
debora;Woman;46;1,62;75;28,6;-8;87;-80;9;-12;-78;35;51;-74;-187;-90;-153;standingup
debora;Woman;46;1,62;75;28,6;-9;92;-104;6;-6;-72;40;55;-72;-191;-84;-149;standingup
debora;Woman;46;1,62;75;28,6;-6;98;-121;14;27;-48;32;50;-70;-222;-88;-158;standingup
debora;Woman;46;1,62;75;28,6;-6;101;-127;13;63;-54;26;54;-71;-222;-93;-158;standingup
debora;Woman;46;1,62;75;28,6;-7;95;-116;7;71;-72;31;60;-71;-214;-97;-160;standingup
debora;Woman;46;1,62;75;28,6;-14;92;-95;21;81;-91;33;58;-73;-194;-104;-156;standingup
debora;Woman;46;1,62;75;28,6;-13;93;-94;28;81;-95;41;62;-66;-187;-97;-152;standingup
debora;Woman;46;1,62;75;28,6;-12;95;-87;12;80;-108;42;60;-69;-187;-97;-156;standingup
debora;Woman;46;1,62;75;28,6;-10;97;-82;12;82;-114;45;58;-71;-178;-91;-154;standingup
debora;Woman;46;1,62;75;28,6;-11;98;-81;11;81;-117;51;61;-65;-176;-89;-153;standingup
debora;Woman;46;1,62;75;28,6;-10;98;-83;12;82;-115;42;54;-73;-181;-93;-158;standingup
debora;Woman;46;1,62;75;28,6;-26;66;-87;-30;-30;-120;43;54;-73;-183;-93;-158;standingup
debora;Woman;46;1,62;75;28,6;-4;88;-72;14;-2;-84;37;51;-73;-178;-93;-152;standingup
debora;Woman;46;1,62;75;28,6;-10;85;-81;10;-9;-87;38;52;-72;-178;-93;-151;standingup
debora;Woman;46;1,62;75;28,6;-10;97;-86;11;-12;-84;37;54;-69;-180;-92;-149;standingup
debora;Woman;46;1,62;75;28,6;-4;106;-111;15;11;-52;38;53;-71;-194;-82;-148;standingup
debora;Woman;46;1,62;75;28,6;-7;99;-123;13;25;-57;30;47;-70;-226;-80;-156;standingup
debora;Woman;46;1,62;75;28,6;-10;95;-128;16;25;-54;28;45;-69;-214;-92;-158;standingup
debora;Woman;46;1,62;75;28,6;-12;94;-120;7;41;-56;33;50;-70;-213;-93;-152;standingup
debora;Woman;46;1,62;75;28,6;-10;89;-106;8;64;-64;36;60;-67;-206;-96;-158;standingup
debora;Woman;46;1,62;75;28,6;-7;84;-92;24;80;-92;41;59;-68;-184;-99;-154;standingup
debora;Woman;46;1,62;75;28,6;-9;85;-92;25;78;-100;46;61;-61;-181;-99;-155;standingup
debora;Woman;46;1,62;75;28,6;-10;94;-87;16;85;-107;45;58;-69;-180;-98;-159;standingup
debora;Woman;46;1,62;75;28,6;-10;98;-85;12;85;-116;52;59;-68;-175;-89;-153;standingup
debora;Woman;46;1,62;75;28,6;-9;98;-83;14;82;-118;56;69;-53;-175;-86;-152;standingup
debora;Woman;46;1,62;75;28,6;-9;86;-80;9;-10;-87;38;54;-73;-180;-93;-152;standingup
debora;Woman;46;1,62;75;28,6;-10;85;-83;7;-13;-92;37;52;-74;-182;-95;-153;standingup
debora;Woman;46;1,62;75;28,6;-13;85;-89;7;-15;-91;38;55;-71;-179;-94;-150;standingup
debora;Woman;46;1,62;75;28,6;-11;103;-114;16;3;-73;36;53;-72;-215;-83;-157;standingup
debora;Woman;46;1,62;75;28,6;-14;89;-138;18;21;-57;31;51;-70;-228;-82;-157;standingup
debora;Woman;46;1,62;75;28,6;-8;90;-116;3;66;-71;40;63;-63;-210;-99;-159;standingup
debora;Woman;46;1,62;75;28,6;-9;92;-103;17;76;-85;39;58;-68;-198;-100;-157;standingup
debora;Woman;46;1,62;75;28,6;-8;89;-88;17;88;-105;54;68;-52;-186;-95;-154;standingup
debora;Woman;46;1,62;75;28,6;-11;92;-89;18;87;-109;59;68;-53;-168;-88;-149;standingup
debora;Woman;46;1,62;75;28,6;-8;97;-88;13;86;-117;54;55;-70;-169;-86;-151;standingup
debora;Woman;46;1,62;75;28,6;-10;99;-87;14;81;-115;54;65;-53;-182;-87;-152;standingup
debora;Woman;46;1,62;75;28,6;-39;59;-112;-51;-31;-124;52;62;-59;-181;-87;-153;standingup
debora;Woman;46;1,62;75;28,6;-5;97;-84;14;-14;-79;19;28;-99;-208;-112;-168;standingup
debora;Woman;46;1,62;75;28,6;-4;106;-83;11;-9;-81;42;55;-74;-194;-81;-145;standingup
debora;Woman;46;1,62;75;28,6;-4;108;-116;16;10;-60;38;55;-73;-200;-73;-142;standingup
debora;Woman;46;1,62;75;28,6;-10;90;-132;15;32;-56;36;51;-69;-229;-83;-155;standingup
debora;Woman;46;1,62;75;28,6;-9;96;-129;10;34;-52;28;47;-73;-218;-99;-160;standingup
debora;Woman;46;1,62;75;28,6;-7;92;-116;5;49;-66;32;56;-69;-219;-97;-157;standingup
debora;Woman;46;1,62;75;28,6;-9;96;-114;8;64;-77;40;66;-58;-207;-97;-152;standingup
debora;Woman;46;1,62;75;28,6;-7;89;-103;11;64;-86;43;65;-60;-197;-95;-149;standingup
debora;Woman;46;1,62;75;28,6;-10;96;-95;10;67;-98;42;57;-70;-191;-102;-156;standingup
debora;Woman;46;1,62;75;28,6;-13;96;-93;11;75;-105;43;51;-75;-186;-94;-154;standingup
debora;Woman;46;1,62;75;28,6;-14;98;-94;10;79;-112;48;55;-70;-184;-89;-151;standingup
debora;Woman;46;1,62;75;28,6;-12;100;-93;10;79;-113;50;54;-71;-184;-90;-152;standingup
debora;Woman;46;1,62;75;28,6;-12;100;-94;10;72;-112;42;45;-85;-188;-92;-156;standingup
debora;Woman;46;1,62;75;28,6;-11;101;-91;11;36;-107;47;55;-68;-190;-92;-151;standingup
debora;Woman;46;1,62;75;28,6;-36;58;-95;-37;-58;-140;25;36;-98;-200;-105;-170;standingup
debora;Woman;46;1,62;75;28,6;-4;88;-69;13;-6;-81;47;60;-61;-172;-92;-141;standingup
debora;Woman;46;1,62;75;28,6;-5;91;-71;13;-9;-83;45;58;-65;-173;-94;-141;standingup
debora;Woman;46;1,62;75;28,6;-8;87;-81;7;-13;-86;41;53;-71;-177;-97;-146;standingup
debora;Woman;46;1,62;75;28,6;-8;107;-100;1;-12;-85;39;52;-71;-185;-95;-144;standingup
debora;Woman;46;1,62;75;28,6;-15;89;-147;17;31;-57;34;51;-69;-229;-84;-158;standingup
debora;Woman;46;1,62;75;28,6;-6;94;-126;10;62;-52;20;40;-76;-229;-104;-165;standingup
debora;Woman;46;1,62;75;28,6;-11;90;-109;6;79;-86;44;73;-45;-209;-97;-153;standingup
debora;Woman;46;1,62;75;28,6;-10;90;-108;6;81;-86;48;69;-50;-196;-99;-153;standingup
debora;Woman;46;1,62;75;28,6;-8;92;-97;17;84;-100;42;61;-61;-194;-99;-155;standingup
debora;Woman;46;1,62;75;28,6;-10;99;-91;17;86;-113;53;68;-46;-177;-87;-149;standingup
debora;Woman;46;1,62;75;28,6;-13;81;-71;-28;-38;-72;38;49;-75;-182;-91;-159;standingup
debora;Woman;46;1,62;75;28,6;-25;74;-83;-38;-53;-101;31;39;-86;-190;-100;-155;standingup
debora;Woman;46;1,62;75;28,6;-6;88;-73;5;-13;-78;44;57;-67;-169;-95;-141;standingup
debora;Woman;46;1,62;75;28,6;-5;102;-83;12;-14;-76;41;55;-71;-172;-100;-143;standingup
debora;Woman;46;1,62;75;28,6;-3;107;-103;13;-4;-70;37;53;-75;-212;-80;-149;standingup
debora;Woman;46;1,62;75;28,6;-3;100;-116;11;-2;-58;32;50;-73;-227;-88;-161;standingup
debora;Woman;46;1,62;75;28,6;-17;122;-121;3;94;-128;8;104;-115;-174;-107;-147;walking
debora;Woman;46;1,62;75;28,6;-15;125;-127;-5;98;-117;9;110;-101;-174;-78;-170;walking
debora;Woman;46;1,62;75;28,6;-4;98;-97;17;66;-112;8;109;-100;-173;-87;-163;walking
debora;Woman;46;1,62;75;28,6;0;108;-98;-25;88;-61;8;109;-95;-177;-102;-171;walking
debora;Woman;46;1,62;75;28,6;-7;69;-112;-43;85;-124;12;183;-85;-163;-44;-148;walking
debora;Woman;46;1,62;75;28,6;2;79;-94;-12;91;-100;-19;92;-153;-189;-127;-161;walking
debora;Woman;46;1,62;75;28,6;0;98;-96;-26;83;-122;110;34;-131;-182;-104;-173;walking
debora;Woman;46;1,62;75;28,6;-11;95;-88;1;85;-116;23;102;-82;-165;-103;-161;walking
debora;Woman;46;1,62;75;28,6;-14;114;-82;-3;96;-111;-94;171;-8;-154;-98;-157;walking
debora;Woman;46;1,62;75;28,6;2;80;-107;-18;26;-166;-65;155;-69;-155;-65;-165;walking
debora;Woman;46;1,62;75;28,6;-4;99;-99;20;66;-111;17;108;-102;-173;-87;-166;walking
debora;Woman;46;1,62;75;28,6;-4;97;-99;19;63;-107;11;108;-98;-177;-100;-173;walking
debora;Woman;46;1,62;75;28,6;0;105;-99;-19;104;-45;16;109;-88;-172;-96;-174;walking
debora;Woman;46;1,62;75;28,6;3;142;-103;-30;82;-32;-1;112;-89;-146;-91;-170;walking
debora;Woman;46;1,62;75;28,6;-9;103;-107;-16;85;-112;17;78;-112;-179;-104;-171;walking
debora;Woman;46;1,62;75;28,6;0;94;-98;-13;85;-113;29;56;-126;-169;-101;-159;walking
debora;Woman;46;1,62;75;28,6;-15;96;-92;1;78;-121;19;94;-100;-165;-103;-162;walking
debora;Woman;46;1,62;75;28,6;-11;115;-88;-2;95;-119;-103;193;-22;-147;-98;-160;walking
debora;Woman;46;1,62;75;28,6;-4;94;-114;24;97;-117;-20;170;-14;-160;-67;-162;walking
debora;Woman;46;1,62;75;28,6;-7;100;-93;13;50;-117;16;107;-99;-178;-96;-168;walking
debora;Woman;46;1,62;75;28,6;-5;97;-92;10;47;-119;11;109;-95;-173;-102;-172;walking
debora;Woman;46;1,62;75;28,6;4;107;-88;-21;106;-23;8;110;-94;-175;-100;-173;walking
debora;Woman;46;1,62;75;28,6;-2;117;-123;16;66;-153;-5;137;-86;-154;-86;-165;walking
debora;Woman;46;1,62;75;28,6;-4;97;-96;-8;86;-121;71;33;-120;-173;-85;-163;walking
debora;Woman;46;1,62;75;28,6;-15;98;-100;4;84;-120;36;119;-74;-158;-106;-165;walking
debora;Woman;46;1,62;75;28,6;-14;108;-89;-12;91;-122;27;160;-71;-158;-105;-165;walking
debora;Woman;46;1,62;75;28,6;-29;123;-125;15;129;-78;-212;157;53;-157;-87;-155;walking
debora;Woman;46;1,62;75;28,6;-10;87;-93;22;64;-107;5;106;-102;-179;-82;-168;walking
debora;Woman;46;1,62;75;28,6;-13;94;-94;21;55;-109;11;109;-96;-175;-106;-166;walking
debora;Woman;46;1,62;75;28,6;1;106;-91;-24;98;-38;8;110;-93;-174;-106;-169;walking
debora;Woman;46;1,62;75;28,6;3;146;-105;-23;82;-28;-1;115;-86;-154;-87;-162;walking
debora;Woman;46;1,62;75;28,6;-8;97;-96;-30;86;-120;112;46;-128;-180;-94;-161;walking
debora;Woman;46;1,62;75;28,6;2;95;-97;-22;86;-117;27;92;-92;-156;-107;-159;walking
debora;Woman;46;1,62;75;28,6;-13;98;-88;1;83;-121;32;109;-89;-155;-106;-163;walking
debora;Woman;46;1,62;75;28,6;-15;117;-86;4;103;-104;-120;175;-7;-162;-98;-155;walking
debora;Woman;46;1,62;75;28,6;5;77;-120;-15;108;-146;55;88;-90;-153;-63;-160;walking
debora;Woman;46;1,62;75;28,6;-5;95;-93;5;51;-112;13;111;-100;-169;-103;-163;walking
debora;Woman;46;1,62;75;28,6;-3;95;-90;3;57;-106;23;107;-98;-178;-99;-169;walking
debora;Woman;46;1,62;75;28,6;1;107;-94;13;66;-89;11;111;-96;-173;-96;-169;walking
debora;Woman;46;1,62;75;28,6;-15;99;-127;-25;76;-135;-2;159;-78;-151;-69;-164;walking
debora;Woman;46;1,62;75;28,6;-13;94;-94;-4;83;-116;36;45;-131;-163;-100;-160;walking
debora;Woman;46;1,62;75;28,6;-15;96;-95;4;83;-116;42;159;-83;-162;-104;-166;walking
debora;Woman;46;1,62;75;28,6;-11;110;-84;-21;83;-128;4;220;-36;-153;-103;-162;walking
debora;Woman;46;1,62;75;28,6;-5;109;-97;38;110;-90;250;162;-198;-161;-81;-159;walking
debora;Woman;46;1,62;75;28,6;-5;93;-92;8;77;-100;19;109;-99;-175;-86;-176;walking
debora;Woman;46;1,62;75;28,6;-4;101;-92;19;64;-103;14;110;-101;-171;-104;-170;walking
debora;Woman;46;1,62;75;28,6;0;99;-86;-10;78;-74;15;109;-94;-175;-103;-171;walking
debora;Woman;46;1,62;75;28,6;2;144;-86;-56;130;-70;2;109;-82;-164;-89;-168;walking
debora;Woman;46;1,62;75;28,6;-10;99;-104;-19;88;-114;25;47;-145;-202;-103;-160;walking
debora;Woman;46;1,62;75;28,6;-3;95;-98;-25;84;-116;21;69;-118;-165;-101;-159;walking
debora;Woman;46;1,62;75;28,6;-16;97;-92;4;84;-120;25;104;-87;-164;-104;-163;walking
debora;Woman;46;1,62;75;28,6;-16;117;-89;-6;91;-118;-100;182;-13;-160;-100;-154;walking
debora;Woman;46;1,62;75;28,6;4;90;-117;12;99;-118;-23;125;-60;-159;-67;-163;walking
debora;Woman;46;1,62;75;28,6;-2;98;-90;10;50;-119;10;109;-98;-175;-96;-165;walking
debora;Woman;46;1,62;75;28,6;-1;93;-93;3;50;-111;5;109;-94;-175;-103;-172;walking
debora;Woman;46;1,62;75;28,6;2;106;-93;-6;91;-43;6;110;-92;-177;-99;-173;walking
debora;Woman;46;1,62;75;28,6;-5;107;-119;2;78;-164;4;153;-70;-152;-84;-168;walking
debora;Woman;46;1,62;75;28,6;-16;105;-116;-5;85;-114;-7;110;-156;-182;-119;-156;walking
debora;Woman;46;1,62;75;28,6;-16;112;-95;-18;85;-124;11;186;-62;-157;-103;-164;walking
debora;Woman;46;1,62;75;28,6;-13;106;-83;-18;92;-121;-133;139;2;-158;-91;-157;walking
debora;Woman;46;1,62;75;28,6;-28;129;-129;-10;130;-90;-89;129;-12;-164;-88;-161;walking
debora;Woman;46;1,62;75;28,6;-24;124;-116;16;102;-122;8;102;-116;-163;-85;-155;walking
debora;Woman;46;1,62;75;28,6;0;102;-90;-7;85;-67;10;111;-95;-177;-106;-170;walking
debora;Woman;46;1,62;75;28,6;0;111;-94;-25;106;-18;6;110;-88;-163;-97;-172;walking
debora;Woman;46;1,62;75;28,6;-2;129;-71;-2;143;-116;2;110;-89;-155;-87;-166;walking
debora;Woman;46;1,62;75;28,6;-7;74;-105;-15;87;-103;13;176;-95;-152;-57;-158;walking
debora;Woman;46;1,62;75;28,6;1;92;-99;-21;81;-117;90;36;-139;-181;-93;-165;walking
debora;Woman;46;1,62;75;28,6;-13;96;-91;-5;86;-121;33;109;-81;-161;-105;-163;walking
debora;Woman;46;1,62;75;28,6;-12;118;-85;-2;108;-101;-141;178;-3;-160;-97;-153;walking
debora;Woman;46;1,62;75;28,6;-5;104;-111;-8;88;-121;24;110;-94;-191;-110;-165;walking
debora;Woman;46;1,62;75;28,6;1;88;-100;-1;85;-116;15;105;-100;-173;-94;-163;walking
debora;Woman;46;1,62;75;28,6;-2;96;-96;13;58;-106;9;109;-101;-169;-103;-163;walking
debora;Woman;46;1,62;75;28,6;-5;111;-95;-7;82;-52;5;113;-91;-171;-97;-167;walking
debora;Woman;46;1,62;75;28,6;-8;117;-110;-21;82;-113;-66;188;-104;-175;-111;-152;walking
debora;Woman;46;1,62;75;28,6;-17;107;-119;3;84;-117;72;13;-124;-175;-87;-165;walking
debora;Woman;46;1,62;75;28,6;-19;92;-98;-3;82;-116;31;47;-133;-162;-101;-163;walking
debora;Woman;46;1,62;75;28,6;-10;114;-95;-12;92;-114;-22;217;-77;-156;-103;-159;walking
debora;Woman;46;1,62;75;28,6;-15;107;-108;4;102;-121;8;99;-117;-171;-75;-153;walking
debora;Woman;46;1,62;75;28,6;-21;126;-116;-6;99;-127;8;113;-104;-180;-82;-170;walking
debora;Woman;46;1,62;75;28,6;-7;94;-90;18;49;-118;14;110;-100;-179;-88;-166;walking
debora;Woman;46;1,62;75;28,6;5;104;-81;-38;106;-24;12;109;-96;-177;-105;-169;walking
debora;Woman;46;1,62;75;28,6;-1;96;-93;-6;85;-106;32;192;-135;-161;-77;-150;walking
debora;Woman;46;1,62;75;28,6;-12;106;-90;0;85;-107;91;56;-129;-180;-95;-161;walking
debora;Woman;46;1,62;75;28,6;-3;95;-88;-9;87;-117;88;27;-117;-168;-95;-164;walking
debora;Woman;46;1,62;75;28,6;-15;113;-87;-15;89;-122;43;149;-83;-159;-99;-158;walking
debora;Woman;46;1,62;75;28,6;2;85;-100;-23;111;-141;10;115;-81;-160;-55;-151;walking
debora;Woman;46;1,62;75;28,6;-13;108;-103;14;98;-126;18;110;-98;-200;-98;-172;walking
debora;Woman;46;1,62;75;28,6;-5;91;-89;14;70;-98;8;107;-102;-175;-92;-179;walking
debora;Woman;46;1,62;75;28,6;5;99;-76;-5;82;-76;15;110;-95;-176;-106;-165;walking
debora;Woman;46;1,62;75;28,6;-8;150;-87;-59;105;-70;0;112;-85;-168;-80;-160;walking
debora;Woman;46;1,62;75;28,6;-1;93;-90;-17;83;-120;101;38;-144;-189;-91;-155;walking
debora;Woman;46;1,62;75;28,6;4;90;-86;-15;82;-117;23;85;-111;-164;-100;-147;walking
debora;Woman;46;1,62;75;28,6;-15;96;-82;-8;90;-113;44;115;-75;-161;-104;-163;walking
debora;Woman;46;1,62;75;28,6;-2;143;-75;-21;130;-103;-196;161;9;-150;-99;-160;walking
debora;Woman;46;1,62;75;28,6;-3;90;-106;-16;110;-134;22;104;-92;-161;-61;-153;walking
debora;Woman;46;1,62;75;28,6;3;94;-82;7;59;-103;14;108;-92;-180;-103;-168;walking
debora;Woman;46;1,62;75;28,6;7;98;-80;0;73;-86;6;111;-90;-175;-98;-173;walking
debora;Woman;46;1,62;75;28,6;4;126;-63;59;159;-107;6;112;-86;-171;-94;-171;walking
debora;Woman;46;1,62;75;28,6;-13;78;-110;-14;89;-107;19;189;-89;-163;-62;-150;walking
debora;Woman;46;1,62;75;28,6;4;95;-94;-24;83;-115;114;41;-126;-177;-88;-161;walking
debora;Woman;46;1,62;75;28,6;-18;99;-84;-2;84;-117;51;104;-81;-165;-104;-166;walking
debora;Woman;46;1,62;75;28,6;3;142;-66;-8;131;-101;-181;162;-6;-169;-90;-155;walking
debora;Woman;46;1,62;75;28,6;4;92;-90;-7;86;-118;24;109;-102;-178;-106;-172;walking
debora;Woman;46;1,62;75;28,6;0;85;-87;6;81;-112;13;109;-104;-179;-97;-163;walking
debora;Woman;46;1,62;75;28,6;2;93;-82;15;61;-105;10;107;-108;-179;-105;-167;walking
debora;Woman;46;1,62;75;28,6;-6;118;-71;79;154;-110;3;114;-86;-168;-96;-170;walking
debora;Woman;46;1,62;75;28,6;-18;101;-103;-12;86;-119;10;79;-120;-195;-104;-164;walking
debora;Woman;46;1,62;75;28,6;-5;95;-94;-22;83;-119;36;49;-126;-161;-102;-166;walking
debora;Woman;46;1,62;75;28,6;-15;91;-86;-2;84;-117;19;85;-107;-164;-103;-165;walking
debora;Woman;46;1,62;75;28,6;-13;114;-78;-3;94;-111;-114;203;-13;-161;-94;-156;walking
debora;Woman;46;1,62;75;28,6;0;78;-115;-27;72;-153;-33;101;-102;-160;-60;-161;walking
debora;Woman;46;1,62;75;28,6;1;92;-90;9;47;-119;6;111;-99;-178;-102;-164;walking
debora;Woman;46;1,62;75;28,6;0;91;-91;3;55;-111;1;112;-94;-174;-102;-171;walking
debora;Woman;46;1,62;75;28,6;0;109;-86;10;85;-81;7;114;-88;-176;-96;-171;walking
debora;Woman;46;1,62;75;28,6;-19;78;-119;-44;80;-107;-2;174;-93;-150;-49;-150;walking
debora;Woman;46;1,62;75;28,6;-10;94;-88;-2;80;-119;50;74;-96;-165;-107;-160;walking
debora;Woman;46;1,62;75;28,6;-13;95;-90;-5;79;-124;15;226;-41;-165;-102;-156;walking
debora;Woman;46;1,62;75;28,6;-21;114;-75;-25;118;-106;-136;235;5;-160;-100;-155;walking
debora;Woman;46;1,62;75;28,6;12;79;-100;-7;110;-136;-18;133;-61;-165;-54;-154;walking
debora;Woman;46;1,62;75;28,6;2;94;-88;7;58;-98;14;108;-105;-178;-100;-172;walking
debora;Woman;46;1,62;75;28,6;-1;94;-82;-1;68;-94;15;110;-93;-173;-98;-172;walking
debora;Woman;46;1,62;75;28,6;-5;105;-81;27;83;-101;13;112;-90;-172;-95;-173;walking
debora;Woman;46;1,62;75;28,6;-19;78;-120;-23;87;-107;16;180;-82;-146;-50;-148;walking
debora;Woman;46;1,62;75;28,6;-9;91;-89;-26;88;-120;62;32;-137;-197;-105;-168;walking
debora;Woman;46;1,62;75;28,6;-18;94;-89;-2;82;-123;22;100;-82;-165;-104;-159;walking
debora;Woman;46;1,62;75;28,6;-20;109;-80;-5;94;-118;-118;180;-6;-160;-98;-154;walking
debora;Woman;46;1,62;75;28,6;-3;84;-102;9;82;-126;-2;113;-92;-160;-66;-159;walking
debora;Woman;46;1,62;75;28,6;-3;104;-99;22;56;-113;16;110;-102;-178;-94;-162;walking
debora;Woman;46;1,62;75;28,6;6;101;-96;21;53;-110;10;109;-95;-173;-103;-168;walking
debora;Woman;46;1,62;75;28,6;4;108;-91;-40;119;-18;9;111;-92;-177;-98;-167;walking
debora;Woman;46;1,62;75;28,6;5;131;-119;31;72;-104;0;126;-82;-152;-86;-162;walking
debora;Woman;46;1,62;75;28,6;-4;94;-89;2;86;-114;86;13;-121;-169;-88;-166;walking
debora;Woman;46;1,62;75;28,6;-8;96;-86;-6;79;-127;35;117;-80;-164;-106;-162;walking
debora;Woman;46;1,62;75;28,6;-17;110;-86;-7;91;-120;22;166;-76;-169;-105;-160;walking
debora;Woman;46;1,62;75;28,6;-18;124;-102;25;128;-78;-170;153;41;-167;-84;-153;walking
debora;Woman;46;1,62;75;28,6;-7;88;-91;6;67;-112;7;108;-100;-183;-84;-173;walking
debora;Woman;46;1,62;75;28,6;-7;91;-93;13;58;-108;20;103;-96;-172;-106;-166;walking
debora;Woman;46;1,62;75;28,6;0;104;-90;-5;82;-72;9;108;-93;-175;-108;-172;walking
debora;Woman;46;1,62;75;28,6;-5;158;-115;-59;115;-7;3;118;-83;-165;-81;-164;walking
debora;Woman;46;1,62;75;28,6;-3;90;-89;-21;85;-119;86;21;-117;-194;-87;-168;walking
debora;Woman;46;1,62;75;28,6;-2;96;-90;-6;84;-116;28;103;-89;-156;-107;-165;walking
debora;Woman;46;1,62;75;28,6;-15;100;-82;-6;91;-117;30;128;-94;-162;-106;-166;walking
debora;Woman;46;1,62;75;28,6;-9;145;-89;-21;124;-108;-149;150;17;-166;-89;-157;walking
debora;Woman;46;1,62;75;28,6;-6;87;-110;-29;112;-141;1;99;-96;-166;-66;-158;walking
debora;Woman;46;1,62;75;28,6;1;92;-80;9;58;-102;16;109;-97;-176;-105;-167;walking
debora;Woman;46;1,62;75;28,6;2;94;-73;-3;62;-99;6;111;-90;-173;-100;-176;walking
debora;Woman;46;1,62;75;28,6;0;113;-83;25;65;-92;2;111;-88;-172;-97;-174;walking
debora;Woman;46;1,62;75;28,6;-21;87;-124;-41;88;-104;0;167;-92;-148;-61;-162;walking
debora;Woman;46;1,62;75;28,6;-9;92;-92;-12;86;-119;66;54;-98;-191;-105;-162;walking
debora;Woman;46;1,62;75;28,6;-15;114;-78;-15;97;-113;-50;220;-29;-155;-100;-157;walking
debora;Woman;46;1,62;75;28,6;-12;111;-74;-7;99;-106;-127;122;42;-171;-85;-155;walking
debora;Woman;46;1,62;75;28,6;-4;98;-128;-283;-348;-477;174;146;-215;-164;-83;-156;walking
debora;Woman;46;1,62;75;28,6;-2;92;-95;-3;87;-112;20;107;-98;-182;-105;-166;walking
debora;Woman;46;1,62;75;28,6;-2;86;-80;11;55;-107;9;110;-98;-171;-108;-166;walking
debora;Woman;46;1,62;75;28,6;0;109;-65;65;119;-100;3;114;-87;-174;-96;-173;walking
debora;Woman;46;1,62;75;28,6;-12;82;-103;-26;87;-106;14;194;-91;-140;-55;-151;walking
debora;Woman;46;1,62;75;28,6;-3;93;-85;-14;84;-114;129;30;-115;-198;-90;-157;walking
debora;Woman;46;1,62;75;28,6;-15;101;-79;-3;89;-118;54;110;-77;-156;-104;-162;walking
debora;Woman;46;1,62;75;28,6;-10;125;-64;-23;128;-109;-170;160;-1;-174;-90;-155;walking
debora;Woman;46;1,62;75;28,6;1;94;-95;-6;84;-115;25;110;-98;-190;-100;-171;walking
debora;Woman;46;1,62;75;28,6;1;89;-87;6;80;-112;15;108;-105;-168;-101;-164;walking
debora;Woman;46;1,62;75;28,6;4;92;-83;14;58;-105;12;108;-103;-177;-108;-172;walking
debora;Woman;46;1,62;75;28,6;4;116;-76;50;143;-91;7;112;-88;-172;-92;-174;walking
debora;Woman;46;1,62;75;28,6;-11;81;-115;-20;78;-94;11;194;-89;-144;-46;-154;walking
debora;Woman;46;1,62;75;28,6;-6;92;-93;-32;83;-119;93;47;-124;-185;-92;-160;walking
debora;Woman;46;1,62;75;28,6;-17;99;-84;-6;85;-123;30;106;-90;-170;-108;-166;walking
